actorId,actorName,actorGender
27037,Levan Uchaneishvili,M
116752,Ken Akamatsu,F
6698,Friedrich von Thun,M
130567,Meaghan Jette Martin,F
83141,Paul Wesley,M
8726,Patric Knowles,M
96915,Andre Philippe,M
20624,Mary Wickes,F
1015204,Pegi Young,F
30181,Fred Astaire,M
74276,Cindy Pickett,F
99600,R.A. Mihailoff,F
12313,Earl Holliman,M
116924,Mahesh Babu,M
90360,Yevgeni Zharikov,F
59217,Shanna Collins,F
23710,Israel Rubinek,F
214299,Sammy Williams,M
11147,John Cassavetes,M
40,Orson Welles,M
1185021,Rommel Montano,F
122474,Jason Mraz,F
563918,Rikke Bendsen,F
1246931,Kim Gyu-ri,F
11115,Peter Serafinowicz,M
79246,William Bendix,M
35,Sally Field,F
99,Amanda Plummer,F
1120504,James Goodwin,F
24967,Alyssa Milano,F
1069680,Hideki Ishikawa,F
83266,Cezary Pazura,F
53818,Pamela Brown,F
1716520,Doug Stroup,M
75397,Rod Mullinar,M
932160,Arcelia Ramírez,F
18766,Jean-Pierre Aumont,M
1327765,Bogdan Kominowski,F
6367,Daniel Brocklebank,M
8699,Michael Nouri,M
19401,George Montgomery,M
100461,Nicholas Worth,M
1283880,Miriam Lucia,F
71886,Natalie Canerday,F
123861,Shiro Kishibe,F
556530,Phil Sparks,F
1236,Mark Pellegrino,M
34721,Larry Bishop,M
1372534,Robert Cochran,F
112853,Jan Mybrand,F
20851,Sabine Azéma,M
141389,Leni Tanzer,F
1907256,Amy Bertolette,F
571569,Edwin Wright,F
145313,Uri Gavriel,M
2506,Alice Krige,F
1676502,Antoinette Rotche,F
103525,Ismael Merlo,M
1850440,John Yates,F
100618,Kevin Brophy,M
1089614,Lisa Olsen,F
1004061,Rosa Rosanova,F
1292628,Brendan Cipriano,F
9596,Jeff Corey,M
1341053,James Gleason,M
100396,Jason Saucier,M
523540,Michael Gregorio,F
11512,John Heard,M
1371389,Ray James,F
60918,Cody Lightning,M
6949,John Malkovich,M
1572523,L.J. Grillo,F
10489,Jack McGee,M
500339,Mhamed Arezki,F
1910,Caroline Aaron,F
279042,Florence Eldridge,F
1338430,Nelson Freitas,F
49025,Samuel Le Bihan,M
148816,Walter Hiers,F
240827,Mamuka Kikaleishvili,F
1323612,Jonny Coyne,M
239493,Jirô Okazaki,F
96033,Joe Forgione,F
56045,Matthew Davis,M
13954,W.C. Fields,M
1794735,Juno Mills-Cockell,F
1841546,Morgan Mihal,F
67711,French Stewart,M
112563,Feng Yuanzheng,F
93922,Jeff Celentano,F
94836,Lance Percival,F
30952,Andrea King,F
85883,Shruti Haasan,F
1003974,Thomas Lundy,M
65776,Martha Burns,F
1752946,Jeanette Hatlestad,F
1614687,The Marx Brothers,F
238888,Tien Peng,F
1163462,Hannah Hart,F
999667,Cynthia Mackey,F
43024,Vincent Franklin,M
10430,Fred Ward,M
134701,Robert Ball,M
1601912,Nguyen Van Day,F
61965,Greg Proops,M
108696,Susie Abromeit,F
34143,Jan Hencz,F
1646183,Krista Pflanzer,F
1192581,Jerry Leggio,M
96175,Ann Lynn,F
19537,Megan Fox,F
11041,Anja Lundkvist,F
142855,Tuba Buyukustun,F
579148,Aage Winther-Jørgensen,F
121206,Art Millan,F
14278,Mara Krupp,F
1336934,Kai Kolstad Rødseth,F
933080,James Carroll Pickettt,F
1012151,Eduardo Gómez,F
107634,Maciej Kozłowski,F
149969,Michael Algieri,M
289628,Emmanuel Quatra,F
1883499,Matt Bell,F
1320307,Ramón Serrada,F
117550,Patricia Franklin,F
66884,Emlyn Williams,M
42996,Trevor Peacock,M
25966,Jacques Gheusi,F
148063,Dave Anderson,M
21458,Joan Freeman,F
35792,Jimmy Shergill,M
83453,Victor French,M
101423,Artur Smolyaninov,F
100898,Ilka Grüning,F
26775,Liu Chia-Liang,M
13476,Nell Campbell,F
1707307,Rob Buren III,F
589579,Henri Charrière,M
1337235,Bonnie Pritchard,F
43476,Chloe Webb,F
1399526,Maisie Richardson-Sellers,F
1282,David Kelly,M
13512,Thyrza Ravesteijn,F
113654,Larry Keating,M
121716,Kuranosuke Sasaki,F
983506,Christian Patrick,M
1822886,Jimmy Rapp,F
9865,Leif Erickson,F
79037,Kenichi Matsuyama,M
15699,William Campbell,M
29567,Jaro Fürth,F
29124,Wolfgang Zilzer,M
31903,Henry Winkler,M
81179,Frank Lovejoy,M
12312,Richard Anderson,M
27397,Anton Lesser,M
144018,Ray Thompson,F
47865,Avril Elgar,F
985070,Damian de Montemas,M
1822212,Victor Ross II,F
1239954,Pat O'Malley,F
11395,Victor Wong,M
79635,Julian Holloway,M
554278,Brandon Merrill,F
1631125,Lauren Sivan,F
1178792,Jason Harris,F
61148,Gloria Stroock,F
1273233,Jhil McEntyre,F
139618,Jakob Davies,F
57502,John Banzhaf,F
67601,Lucas Grabeel,M
17180,Sadie Goldstein,F
131545,Pedro Regas,M
3560,Alain Sarde,M
278262,Vladimir Druzhnikov,M
1733639,Sean James Murphy,M
162924,Rob Moran,M
105657,Richard Christy,M
1199836,Art Howard,F
39187,Olivia Colman,F
1149071,Sushant Shelar,F
194173,George Cooper,M
30882,Christine Lakin,F
162754,Francis Guinan,M
4766,Melora Walters,F
89107,Owen Moore,M
93518,John Hargreaves,M
218405,Akim Mogaji,F
1032556,Àgata Roca,F
582888,Chrystale Wilson,F
32377,Enrico Maria Salerno,M
87243,Nicole Beharie,F
32161,Stratford Johns,M
73234,Alex Karras,M
15217,Zack Snyder,M
93671,Chris Stacy,M
17286,Lena Headey,F
1751725,Paige Nicollette,F
1134505,Wong Ching-Ho,M
127891,Masaharu Fukuyama,F
1557471,Juliusz Grabowski,F
87409,Sergei Bezrukov,F
1008388,Artyom Fadeev,F
7210,Kathleen Freeman,F
2022,Catherine Hicks,F
17735,Mike White,M
10190,Jill St. John,F
17817,Merab Ninidze,M
211900,Gerald Webb,M
32774,Beah Richards,F
1227454,Rex Reed,F
1033671,Corinne Masiero,F
1720343,Christa Catakoso,F
1894159,Fred O'Dell,F
518,Danny DeVito,M
11477,Ray Liotta,M
1394658,Kim Hyuna,F
65201,Annika Foo,F
1296781,Graham Hughes,F
100945,James Millican,M
522,Rod Steiger,M
218506,Gretchen Becker,F
1785923,Jag Patel,F
17770,Kevin Tighe,M
1576851,Jim C. Ferris,M
79731,Zohra Lampert,F
29259,Lewis Stone,M
1903,Alan Arkin,M
237747,John Hennigan,M
1776404,Larry Chang,F
1231943,Deborah Moore,F
1269,Kevin Costner,M
2412,Isabelle Nanty,F
78398,A Martinez,M
13994,Leon Ames,M
299082,Frank Singuineau,M
61962,D. B. Sweeney,M
1086316,András Szabó,F
1167004,Anna Bjelkerud,F
31028,Richard Schiff,M
124309,George Arliss,M
1139049,Michelle Ye Xuan,F
1057653,Brian Petsos,F
95729,William B. Davidson,M
1888255,Yining Wang,F
99329,Elisabeth Risdon,F
12408,Mackenzie Phillips,F
112139,Yuri Amano,F
11207,David Thewlis,M
21708,Tomás Milián,M
40582,Frédérique Meininger,F
1278155,Ryousuke Yokota,F
1040441,Christine Noonan,F
25173,Gale Sondergaard,F
11982,Mário Ramírez,F
115217,Kate Albrecht,F
1215144,Victor Webster,M
225235,Florence Giorgetti,F
3362,Judith Anderson,F
1415436,Bryce Romero,F
229309,Peter Phillips,F
1446332,Derek Sanderson,F
139366,Mariko Kaga,F
117674,Jimmy Hawkins,M
1822847,Robert Schoenhut Sr.,F
90457,Lorry Ayers,F
185257,Daniel Breton,F
1837451,Bernard Madrid,M
15961,Antoinette Bower,F
1671181,Ben Litwinschuh,F
134147,Jim Mayzik,F
1470303,Alice Poon,F
1532105,Vincenzo Fummo,F
1675208,A.W. Yrjänä,M
1178561,Fernando Aldaz,F
9657,Patrick Warburton,M
956444,Marek Windheim,M
1720919,Pamela Riley,F
27590,Chris Spencer,M
118076,David Call,M
146099,Ji-an Zheng,F
34182,Kathleen Lockhart,F
199077,Andy Bradford,M
1188456,James MacDonald,F
15100,Lauren Tom,F
49278,Olivier Rabourdin,M
1662482,Yogendra Tiku,F
935670,Amy Judd,F
93015,Drena De Niro,F
77585,Anthony Mangano,M
1591161,Olga Valentina,F
19222,Rachel True,F
1306334,Giorgos Kovaios,F
175002,Fred Dennis,M
543657,Steve Grace,F
1684,Yuriko Fuchizaki,F
50762,Mike Kellin,M
24379,Bernard Blier,M
1670,Daniel Mays,M
27121,Stephen Dimopoulos,F
48,Sean Bean,M
1097735,Suggs,M
18056,Koji Yakusho,M
3855,Per Oscarsson,M
1407026,Joseph Rosenberg,F
235424,Vyacheslav Razbegaev,F
13968,Grady Sutton,M
10982,Harry Melling,M
159689,Carole Wells,F
1507169,Dorothy Streisin,F
39952,Maurice Denham,M
106194,Mark Redfield,F
87341,Selton Mello,M
70811,Yôko Tsukasa,F
5039,Heinrich Gretler,M
933322,Lyudmila Yefymenko,F
118490,Meredith Vieira,F
57830,Rachael Blake,F
31531,John DiMaggio,F
584045,Olga Lapshina,F
1736,James Remar,M
1526635,Pat Carney,F
11028,George Coulouris,M
113655,Sandra Gould,F
15412,David Clennon,M
1378818,Jeff DePaoli,F
539,Thomas Lennon,M
1001623,Yamamoto Akari,F
583930,Amilcar Martins,F
15978,Charles Drake,M
1796926,Charles Butler,F
946404,Joe Tabbanella,M
464993,Zach Woods,M
75178,Craig Stott,F
113231,Gunner Wright,M
136482,Herta Ware,F
2144,Tobin Bell,M
86290,Derek Jarman,F
5313,Lena Olin,F
78297,Phil Vischer,M
1037764,Ellen Johnson,F
592129,Dar Robinson,M
35084,Johnny Hallyday,F
1490,Joan Baez,F
57799,Bill Young,M
1347547,Shawn Southwick,F
1276484,Ernst Castelli,F
166518,Dan Petronijevic,M
15183,Tony Lo Bianco,M
1381514,Andrews Engelmann,F
3510,Claire Duhamel,F
1321389,Hui Bing-Sam,F
79764,Ismo Kallio,M
149081,Heather Wilde,F
1461314,Marmee Cosico,F
550796,Paul Azaïs,F
301657,Colin Higgins,F
1563545,Nivedita Joshi Saraf,F
521717,T.E. Russell,M
1143483,Alexandra Starnitzky,F
2090,Kirk Douglas,M
95785,Richard Stahl,M
1583061,Don Champlin,F
2094,Peter Lorre,M
1413807,Kicker Robinson,F
76512,Jason Clarke,M
73457,Chris Pratt,M
1696761,Lara Adine Lipschitz,F
4252,Tony Shalhoub,M
57252,Trevor Goddard,M
136959,Frank J. Zupancic,M
213492,Ineko Arima,F
1459496,Johannes von Matuschka,M
89750,Gabriel Dell,M
1417447,W.R. Brown,F
65871,Amanda Schull,F
135037,Leanne Mullen,F
4302,Walter Brennan,M
1083168,Carey Torrice,F
998412,Oh Jung-se,M
1244235,Jojit Lorenzo,F
120689,Yuriko Yoshitaka,F
110507,You Yong,F
1193939,Lesley Kelly,F
98831,Dick Haynes,F
97181,Tahj Mowry,M
9221,Donald Pleasence,M
1155127,Mackenzie Sidwell Graff,F
5563,James Coburn,M
136882,Kyôichi Satô,F
43716,Anneke Blok,F
95983,Joshua Lee,M
587,Edward James Olmos,M
4098,Edie Adams,F
1564927,Barry Walsh,M
8517,Charley Grapewin,M
1792510,Thibault Evrard,F
37829,Michael Mattison,M
31350,Craig Hill,M
12132,Michael Rooker,M
67917,Patrick Wymark,M
477,Julie Walters,F
1680822,James R. Sweeney,F
1234,Tara Reid,F
83313,Melanie Mayron,F
1507325,Assaf Ben-Shimon,M
96250,Kent Taylor,F
91319,John Vulich,F
4091,Fred MacMurray,M
10621,Herbert Steinmetz,F
1342497,Michèle Verly,F
69718,Jon Cryer,M
1021444,Umut Kurt,F
976690,John Swasey,M
180538,Brent Anderson,M
100787,Patrick Barr,M
120253,Tony Bentley,M
131016,Kuniko Miyake,F
1808134,Glenn Lampert,F
6832,Melissa Leo,F
113676,Helena Mattsson,F
79649,Sarah DeVincentis,F
37124,Giacomo Furia,F
19411,Lloyd Nolan,M
15234,David Arquette,M
956719,Tim DeZarn,M
6657,Bibi Andersson,F
82851,Tim House,F
1291267,Robert Milasch,F
67836,Kirsty Child,F
199909,Gregory Phillips,M
61964,Estelle Harris,F
1210536,Diana Gibson,F
1140278,Robert Berger,F
141367,Edward Crawford,M
79734,Gretchen Corbett,F
58304,Eddie Axberg,M
548181,Aubrey Miles,F
179508,Gary Valentine,M
52346,Francis Renaud,M
102371,Margherita Horowitz,F
1353829,Seo Ye-ji,F
1787693,Vijilesh,F
18277,Sandra Bullock,F
14306,Googie Withers,F
1397016,Chen He,M
931253,Nikita Efremov,F
120704,Kane Richmond,M
1743499,Simon Connolly,F
80874,Tom Mason,M
41163,Serena Grandi,F
1773780,Morisa Taylor Kaplan,F
4461,Helle Dolleris,F
4156,Stephen Shellen,M
591476,Henryk Talar,M
8395,Luke Perry,M
45050,Craig Parkinson,M
570284,Miriam A. Hyman,F
1081488,Douglas Chapman,F
3762,Christine Kaufmann,F
946292,Ben Hall,M
49021,Ronald Zehrfeld,F
934,Russell Crowe,M
1732056,Osamu Ohnishi,F
36802,Elaine Stritch,F
5004,Omar Sharif,F
1211676,Makhaola Ndebele,F
30082,Benedict Wong,M
1434508,Carrie Paff,F
65717,Jon Hamm,M
1642127,Chloe Lukasiak,F
223326,Pierre Cassignard,M
44862,J.P. Van Dyne,F
33747,Joseph Calleia,F
1482691,Yû Sekita,F
1453435,Frank Mentier,F
1086,Heino Ferch,M
2130,Cary Elwes,M
10655,Leslie Phillips,M
1805895,Andy Volpe,F
101529,Derek Francis,M
5915,Jaime King,F
82796,Nikita Mikhalkov,M
52716,Houka Kinoshita,F
5738,Ellen Corby,F
1499909,Davey Johnson,F
236703,Adam Beauchesne,F
1243732,Delores Wells,F
555370,Jiong Cao,F
1436001,Oliver Grumme,F
85411,Tino Struckmann,F
7124,Ray Milland,M
65640,Khary Payton,M
57448,Eric Schweig,M
6841,William Hansen,M
545766,Yukata Matsushige,F
81253,Ananda Everingham,M
2067,Calvin Lockhart,M
1395240,Ina Geerts,F
3754,Mel Ferrer,M
988680,Corrado Solari,M
42094,Mia Lyhne,F
130977,Joanne Froggatt,F
882,Liv Tyler,F
27443,Gérard Buhr,M
980211,Kora Karvouni,F
992742,Sandeep Kulkarni,F
938,Djimon Hounsou,M
1090731,Sung-hwa Jung,F
12021,Mia Farrow,F
14105,Stephanie Faracy,F
1261684,Nikki Moore,F
166682,Mark Cirillo,M
70403,Dara Singh,M
20786,Randy Moore,F
86860,Leonid Barats,F
942341,Joaquín Roche,M
95097,Anita Harris,F
1039,Peter Boyle,M
109046,Tiya Sircar,F
91420,Dion Anderson,M
240155,Lo Meng,M
13696,Howard Vernon,M
940179,Dorothy Ford,F
1288335,Kevin M. Brennan,M
1363699,Yehuda Nahari,F
123271,Björn Skifs,F
95125,David Lodge,M
26684,Jane How,F
1894,Scott Caan,M
11128,Arthur Kennedy,F
3367,Florence Bates,F
45114,Michael Blodgett,M
1693442,Lynne Anne Rodgers,F
43884,Dino Strano,F
54815,Steven Strait,M
12397,Maria Ribeiro,F
1223828,Fred Stoller,F
1728984,Orly Schuchmacher,F
9045,Stephen Baldwin,M
62892,Anatole Taubman,M
70990,Will Geer,M
1208178,Zack Keller,F
18726,Fritz Karl,M
84217,Alex Meraz,M
110204,Trevor Bardette,M
17835,Ricky Gervais,M
57093,Stephen Spinella,M
592722,Michel Laperrière,F
99194,Claudio Cassinelli,M
47395,Miles Malleson,M
29603,Tempe Pigott,F
83442,Lola Albright,F
82704,John Dunsworth,M
9777,Cuba Gooding Jr.,M
1780202,Jillian Estell,F
4958,Henry Fonda,M
150369,Amala Akkineni,F
102968,Geoffrey Land,M
117087,Larry Sullivan,F
1144666,Ivan Nagy,F
91288,Etsuko Ichihara,F
1515525,Angel Laketa Moore,F
1513149,Roni Akurati,F
579281,Eric Pearson,F
1894502,Don Wadsworth,F
1627396,Shawn Patrick Berry,F
44649,Violante Placido,F
1461926,Stacey Bender,F
223518,Tatum Etheridge,F
15170,Jiang Wu,M
1115,Stephen Graham,M
1070634,Mathieu Lardier,F
941999,Rydyr Morse,F
26028,Eddie Ryder,M
78778,Alex Gerry,F
6384,Keanu Reeves,M
65073,Marija Škaričić,F
14575,Barbara Nichols,F
1363063,Dominic Garfield,F
84308,Rob Hamm,F
139536,Jacque Fresco,F
4974,Charles Tyner,M
174606,Kader Khan,M
1616519,Edith Saulnier,F
1406152,Ákos Sinkó,F
937913,Morgan Spector,M
277526,Robert Favart,M
20899,Peter Riegert,M
42671,Helgi Björnsson,F
939038,Bob Ney,F
213486,Martin Wallström,M
1297572,Malek Sutan Muda,F
71565,Heather Kafka,F
931493,Francesco Prando,F
100653,Vanessa Bell Calloway,F
583040,Mason Cook,M
1145861,John Bishop,M
52374,Bruce Davison,M
182043,Lalor Roddy,M
1278749,Pierre Guerder,F
11160,Danny Trejo,M
854,James Stewart,M
1357096,Nadia Gan,F
226353,Tommaso Ragno,F
1530547,Quay Terry,F
105786,Arron Shiver,M
148397,Grace Bradley,F
87345,Rifka Lodeizen,F
1299663,Marco Cochrane,F
1141961,Tushar Dalvi,F
83315,Richard Eyer,M
1201029,Reiko Minakami,F
1224490,Chad Morgan,F
1216544,Ernie Anderson,F
1249134,Leo Beenhakker,F
86061,Rakhee Gulzar,F
129521,Charlotte Greenwood,F
478,Jamie Bell,M
1256356,Kwak Jung-wook,F
3142,John Marley,M
1200762,Alice Raffaelli,F
568601,Suzy Brack,F
78110,Scott Adkins,M
927616,Dorothy Vernon,F
224723,Stephen R. Hart,M
1206000,Steve Sweet,F
60652,Darren Shahlavi,M
1462,Tim Blake Nelson,M
1274508,Jaeden Lieberher,M
1858003,Fred Schomaker,F
34348,Alan Dinehart,M
1428020,Kayode Aderupoko,F
95082,Leo Gordon,M
1686427,Alexander Wang,F
1387,Artur Barciś,F
85178,Christa Campbell,F
1540519,Vasiliy Krasenko,F
88999,Fern Emmett,F
53923,Aunjanue Ellis,F
3075,Rory McCann,M
10160,Rhonda Fleming,F
44810,Cassandra Peterson,F
134268,William Austin,M
1360987,Aaron Swartz,M
1227508,Terry Lester,M
2311,Otto Sander,M
1548315,Martin Ferguson,F
2714,Lance Henriksen,M
143331,Daniel Escobar,M
11851,Om Puri,M
37056,Stephen Kennedy,M
1747753,Mónica Rossi,F
117491,Michael Gabel,F
13635,Kristen Johnston,F
11867,Eric Mabius,M
140909,Zak Knutson,M
27272,Ennio Fantastichini,M
144530,Jean Passanante,F
400,Geraldine Chaplin,F
11090,Edgar Wright,M
19938,Sophie Medina,F
34915,Kristin Booth,F
17401,Stephen Root,M
1072165,Vera Blacker,F
43776,Neil Flynn,M
120886,Donna Air,F
1142856,Bruce J. Mitchell,F
199664,Dick Martinsen,F
1342387,Reagan Pfifer,F
21041,Shohreh Aghdashloo,F
8318,Brian Blessed,M
1468245,Earnie Philps,F
1286643,Glenn Kotche,F
101203,Alessandro Freyberger,F
42737,Nelly Alard,F
990443,Natalis Chan,M
31711,Troy Garity,M
1745144,Kassian Wilson,F
11661,Kate Hudson,F
234568,Barbara Sarafian,F
89925,Frankie Thomas,M
43894,Hallee Hirsh,F
4965,Jack Elam,M
3014,Val Avery,M
121144,Joseph Campanella,M
8829,Mae Marsh,F
32,Robin Wright,F
43819,Tom Ewell,M
89747,Mantan Moreland,M
229656,Lee Tung Foo,M
33004,Preston Foster,M
138734,Pan Yue-Ming,F
52477,Zachery Ty Bryan,M
87956,D.W. Moffett,M
86138,Thalmus Rasulala,M
1125003,Benjamin Ramon,F
170843,Keisuke Hoashi,M
27625,Gesine Cukrowski,F
1062339,Sonia Barthélémy,F
104342,John Laughlin,M
1660858,Vladimir Enquin,F
1117,Dennis Farina,M
1087709,Marissa Rago,F
15007,Laura Harring,F
132660,Daniel Costello,M
35063,Sean Bury,M
83474,Charles Winninger,M
1143624,Lucia Vasini,F
132355,Malcolm Barrett,M
234990,Brahim Achabbakhe,F
22108,Skeet Ulrich,M
47096,Roger Daltrey,M
37446,Van Johnson,M
1720768,Andreas Kraemer,M
3262,James Flavin,M
25691,Max von Thun,M
24820,Joseph Schildkraut,M
40165,Ave Ninchi,F
1036314,Gert Schaefer,F
1423323,Walter Lawrence,F
1216866,Michael Alldredge,M
2222,Beau Bridges,M
1133063,Dana Gourrier,F
1531739,Hilma Vainikainen,F
115305,Ryūsei Nakao,M
52116,Wendy Raquel Robinson,F
556047,Halit Akçatepe,M
955322,María Sorté,F
229558,Cristina Rosato,F
37432,Robert Wisden,M
58608,Shinya Tsukamoto,M
1040465,Edith Clever,F
6462,Denver Pyle,M
1518398,Rudolf Donath,F
966424,Javier Bódalo,F
200754,Michael Chan,F
1116011,Han Soto,F
96053,Charles Judels,M
108923,Wayne Pyle,F
1313136,Jason Welden,F
52642,Elisabeth Niederer,F
553083,Kazuya Kosaka,F
1153716,Francesca Cutolo,F
5827,Hermione Baddeley,F
115416,Billy Hendrickson,F
1103705,Karsten Peters,F
592961,Semyon Svashenko,F
60959,Jackie Sandler,F
4347,Frank Sinatra,M
45211,Steve Bisley,M
141226,Andrew Sensenig,M
39065,Alan Badel,M
67848,Ashley Olsen,F
1075039,Warren Olney,F
1116377,Elena Nommenson,F
115128,Bo Burnham,M
1421068,Wesley Giraud,F
152582,Nick Corello,F
1221066,Daniel Ryan,F
124723,John Gemberling,F
17540,Yoshio Tsuchiya,M
128492,Vo Vinh Phuc,F
222230,Olavi Ahonen,F
21170,Michel Aumont,M
97777,Ethel Barrymore,F
1863839,Miriam Juvino,F
100197,Jools Holland,M
4587,Halle Berry,F
7633,Leslie Nielsen,M
1224202,Claire Titelman,F
1087729,Patrick Farrelly,F
1430159,Thomas Bendixen,F
1762432,Durwyn Robinson,F
1694036,Simone Soares,F
13689,Ticky Holgado,M
93843,Thom Adcox-Hernandez,F
1773040,Billy Price,F
14079,Sunil Dutt,M
1074068,Adriano Micantoni,F
141230,Nima Nabipour,F
22125,Jimmi Simpson,M
15033,Justin Long,M
104123,John M. East,F
954000,Kim-Maree Penn,F
74225,Jaymes Butler,M
35776,Rani Mukerji,F
164814,Mary Foran,F
21315,Eric Roberts,M
174454,Frank Gallegos,F
1857306,Marvin Ray Spey,F
1073863,Perry Crawford,F
29420,Mark Stevenson,F
502,Miranda Otto,F
1588355,Leisa Pulido,F
88897,John Hale,M
1599276,Walid Mumuni,M
78798,Tom Kenny,M
1481787,Rose Caton,F
86737,Viktor Kosykh,F
117771,John Harmon,M
114602,Melissa Ordway,F
15555,Piper Perabo,F
57395,Natasha Henstridge,F
105505,Lee Bowman,M
123317,Parikshat Sahni,M
55567,Alexandra Paul,F
1511043,Richard Durning,F
5739,Konstantin Shayne,M
111927,Samantha Page,F
8902,Sid Caesar,M
946938,Christine Fernandes,F
76021,Griff Furst,M
96386,Jana Hubinská,F
1273231,Shyaam Karra,F
4797,Christine Schorn,F
1336170,Arthur Lipson,F
1498972,Tim Betterman,F
1334022,Cyril Bernicot,F
1382995,Ashlyn Nicole Selich,F
8399,Christopher Fairbank,M
13022,Tom Berenger,M
27642,Lina Sastri,F
23635,Ed Hapstak,F
1754375,Jasmine Renée Thomas,F
17645,Jonathan Whittaker,F
1150132,Angelina Cottrell,F
18558,Jean-Louis Richard,M
111827,Fred Graham,M
3197,Tom Sizemore,M
1092632,Anikó Iván,F
10875,Françoise Yip,F
1186852,Mathias Malzieu,F
300615,Greg Davis Jr.,M
8338,Jodelle Ferland,F
1355100,Martin Dew,F
1671573,Monika Plocienniczak,F
276118,Madge Hindle,F
25793,Luciano Conversi,F
1755084,William Schaff,F
109646,Yoon Ji-hye,F
3908,Tony Denman,M
89966,Liam O'Brien,M
136872,Lara Lindsay,F
512079,Joséphine de la Baume,F
4254,David Warrilow,M
1036,Cybill Shepherd,F
116528,Ward Roberts,F
1175318,Roberto Lopez,M
242238,William Pawley,M
222674,Robert Garrison,F
1662082,Paul Lewitt,M
1529720,Hideko Ebata,F
123413,Emma Hunt,F
1640625,Elias Ferkin,F
23880,Steven Seagal,M
53548,Angela Punch McGregor,F
142365,George McLaren,M
48406,Olivia Bonamy,F
1662628,Daniel Slotnik,F
1720446,Roman Güttinger,M
3293,Rachel Weisz,F
1020859,Sung Dong-il,M
85142,Paul Ben-Victor,M
1048268,Alexandra Staseson,F
10254,Mario Adorf,M
84227,Justine Wachsberger,F
1125647,Jens Roth,F
229672,Lee Ingleby,M
1167390,Erich Krieg,M
7331,Eleanor Parker,F
149774,Ryan Raddatz,M
44959,Daria Nicolodi,F
35646,Fujiko,F
222590,Erasmo Pascual,F
190900,Ted Whittall,M
48960,Mary Philips,F
52971,John Abraham,M
99265,Iya Savvina,F
1247272,Zero Kazama,F
497469,Ryan Maslyn,F
1607959,Ernõ Szénási,F
586554,Joseph Mojo Widgery,F
25780,Pupella Maggio,F
11999,Hartley Power,M
111090,Javier Botet,F
30719,Akim Tamiroff,M
1074140,Bobbi Page,F
1060475,Bonnie Bentley,F
123905,Jack Watling,M
94928,Alice Faye,F
941342,Eugenia Galindo,F
39180,Jean Tissier,M
65019,Lane Smith,M
139863,George Merner,F
13003,Marvin J. McIntyre,M
2109,Kim Cattrall,F
68676,Yuen Siu-Tin,F
1048616,Megan Jeffers,F
99375,Morgan Wallace,M
122518,Erica Shaffer,F
19978,Jason Kravits,M
589868,David Foy,F
177412,Ada Maris,F
1158831,Kayla Collins,F
56117,Martin Kove,M
1394455,James Storer,F
1120905,Chet Doherty,F
3291,Hugh Grant,M
84278,Ted Åström,F
4960,Charles Bronson,M
13256,Kanji Tsuda,F
27643,Marco Leonardi,M
4790,Martin Ferrero,M
106633,Lyn Harding,F
77120,Steve Austin,M
1080619,Marjorie Kane,F
32747,Stephen Lang,M
1367974,J. Claude Deering,F
58477,Jonathan Loughran,F
991112,Dominique Bluzet,F
568396,Tony Kirwood,F
1889350,Gabriela Dierkes,F
1257937,Aiysha Hart,F
84433,Lannick Gautry,M
1407773,Edward Hines Jr.,F
40687,Richard Laing,M
34021,Raúl Arévalo,M
8930,John Cleese,F
9096,Gino Corrado,F
501,Dakota Fanning,F
34213,Helen Jerome Eddy,F
1890251,Thaïs Fischer,F
78416,Paul Sand,F
52236,José Muñoz,M
34890,Bud Osborne,F
29131,Heinrich Schroth,F
1240487,Kate McKinnon,F
1739817,Ed Williams,F
1222404,Matthew Ashforde,M
78956,Brett Swain,F
1154477,Yôko Ogai,F
1534793,Stewart Robbins,F
118937,Dennis Boutsikaris,M
1694054,Karinna Anhê,F
568321,Brian Lally,F
14518,Ray Collins,M
1713710,René Rupnik,F
1854384,Sarah Katz,F
41226,Cyd Charisse,F
73428,Tomisaburō Wakayama,M
27390,Carla Mancini,F
57108,Usher Raymond,F
1563289,Fathia Assoued,F
44587,Rusty Taylor,F
1623832,Dmitriy Zolts,F
1503916,Andrew Bridgmont,F
1537645,Jaroslav Kladrubsky,F
1057471,Harriet Hall,F
43596,Jacob Browne,F
77188,Oh Dal-su,M
1420175,Tom Stourton,M
1092208,Jonas Mekas,M
