directorId,directorName
96369,Carlos Saura
77679,Renpei Tsukamoto
1776,Francis Ford Coppola
1573511,Frank Lin
9281,Elizabeth Banks
150434,Erich Weiss
1252234,Jonathan Stern
18308,Steve Barron
16187,Jeannot Szwarc
129894,Gareth Edwards
11147,John Cassavetes
1233554,Liz Tuccillo
62926,Steven Cantor
103984,Joaquín Luis Romero Marchent
1076066,Lowell Dean
30249,Preston Sturges
109356,Adolfo Aristarain
11011,Zak Penn
585272,Adam Rapp
1153588,Yoji Fukuyama
29605,Mikael Håfström
82234,Bruce Gowers
309,Pedro Almodóvar
94222,David Pastor
135426,Edward Anderson
109402,Rob Epstein
5834,Robert Stevenson
74299,Pixote Hunt
6737,Jay Roach
260837,Jean Douchet
32327,Ken Russell
589543,Raimo O. Niemi
92933,Craig Ross Jr.
89932,Benjamin Stoloff
67075,Sion Sono
79726,John D. Hancock
133133,Pierre Koralnik
11649,Cameron Crowe
88039,Steven R. Monroe
253066,Edward H. Griffith
9577,George Roy Hill
230426,Leanne Pooley
970777,Matt Spicer
98190,Timo Rose
13426,Peter Segal
729,Lonny Price
37493,Luis García Berlanga
70663,Martin Rosen
31155,Fred Olen Ray
137932,Ben Bolt
87356,Abbas Alibhai Burmawalla
18311,Joe Roth
105084,Cirio H. Santiago
228134,Rupert Sanders
1038004,Alan Brown
288467,Gail Dolgin
577672,Marisa Miller Wolfson
66039,Damon Santostefano
76100,Ben Stassen
4945,Joe Johnston
130300,Aluizio Abranches
1770592,Sanjay Gupta
2150,Kevin Greutert
1586760,Rick Harper
231291,Lansing C. Holden
3110,Allison Anders
11523,Georges Méliès
18596,Taylor Hackford
20709,Vincent Paronnaud
1199632,Nikolai Volev
80948,William Lau
64992,Hou Hsiao-hsien
81107,Toshiaki Toyoda
1015967,Saara Cantell
145045,Robert Heath
48583,Anne Fontaine
57865,Álex de la Iglesia
81322,Jeremy Kasten
28615,Éric Rohmer
8482,Robert Mulligan
56742,Bruno Corbucci
110285,Robert Kane Pappas
1298724,Néstor Basterretxea
90864,Charles Grosvenor
1146517,Costas Ferris
932316,Milagros Mumenthaler
1769,Sofia Coppola
91388,Havana Marking
1033866,Deborah Warner
64211,Franck Khalfoun
1174031,George T. Miller
21693,Motonori Sakakibara
1668295,Erica Hayes
1293195,Melis Ubukeyev
228090,Sylvie Verheyde
2725,Rainer Werner Fassbinder
83173,Yuthlert Sippapak
34849,Ted Demme
1028273,David Kleijwegt
394873,Luiz Villaça
98538,Tony Palmer
101520,John Gilling
14392,Kathryn Bigelow
1247816,Nobuyoshi Habara
96337,Scott Jeralds
3124,Valeria Golino
142042,Robert Abel
72134,Steve Jacobs
41795,Manny Coto
30165,Mark Sandrich
1364669,Tol
1032557,Rebecca Richman Cohen
81502,Pete McCormack
82461,Seijun Suzuki
30259,Stuart Gilmore
1310498,Ivan Kavanagh
13524,Christopher Guest
4967,Colin Higgins
64508,Sidney J. Furie
141967,Benito Zambrano
1276430,George Lazopoulos
1007638,Lütfi Akad
238400,Ivan Calbérac
1041478,Heddy Honigmann
196435,John Lemont
23539,Zach Helm
559,Wally Pfister
1607717,Asaph Polonsky
102627,Steve Carver
68662,Andrea Bianchi
76910,Christophe Honoré
7506,Irwin Allen
72191,Pupi Avati
562180,J.T. Tepnapa
4590,Russ Meyer
53431,Nadine Labaki
225665,Vardan Hakobyan
1456982,Jonas Carpignano
74638,Karen Moncrieff
99116,Ted V. Mikels
36395,Sven Regener
123199,Ann Hui
63452,Scott Hillenbrand
551991,Paul Marchand
1465613,Perry Blackshear
1614,Ang Lee
1142481,Paul Warner
76595,Byron Howard
230167,Julie Lopes-Curval
564789,Christian Frosch
230320,Todd Verow
588816,Carlos Therón
14674,George Cukor
1113391,Kahlil Hudson
2260,Steven Zaillian
49450,Sergio Corbucci
65304,Franc Roddam
33727,Kaneto Shindô
28904,Hugh Wilson
99436,Chang Cheh
1187357,James Kerwin
544700,Ján Kadár
108012,Hiroshi Inagaki
4964,Hal Ashby
1562550,Karll Panaka
4173,Anthony Hopkins
35155,John Gray
211173,Karim Traïdia
62410,Sammo Hung
55710,Adam McKay
12964,Michael Ritchie
23532,Jason Bateman
39,Sam Mendes
142936,Mario Zampi
47826,Alexandre Astier
12936,Jim Abrahams
93595,Ulrik Imtiaz Rolfsen
62047,Gary Trousdale
93991,Soi Cheang
101518,Kevin Tancharoen
1260504,Juan Cruz
72647,Juan Carlos Tabío
132239,Babak Najafi
1145238,Martín Rosete
10747,Julian Fellowes
18392,Robert Aldrich
99083,Mark Thomas McGee
72646,Tomás Gutiérrez Alea
1621640,Jackson Stewart
91518,Robert Jan Westdijk
19101,Lee H. Katzin
6094,Hans-Christian Schmid
33433,Scott Hicks
56212,Eric Khoo
64901,Gordon Chan
19304,John Schlesinger
78176,Dominic Brigstocke
27009,Lilian Franck
138,Quentin Tarantino
62020,Jack Sholder
80702,Kenji Misumi
238673,Eric Schwab
87772,Rajkumar Santoshi
84696,Brian Terwilliger
93904,Irving Rapper
228856,Kevin Brownlow
102561,Jorge Furtado
51677,Gordon Douglas
118425,Anthony Young
235872,Oksana Bayrak
112391,Veljko Bulajić
7017,Roger Michell
9956,Chris Marker
228177,William Kaufman
1070338,Tyler MacIntyre
229374,Marilyn Agrelo
89373,Martin Davidson
2428,Ernst Lubitsch
25882,Brad Turner
232313,Armand Lohikoski
4610,John Landis
1749,Leonard Nimoy
13888,Viktor Gertler
87565,Savage Steve Holland
68770,Mark Rosman
127611,Jim Donovan
84568,Rob Williams
14086,Sajid Khan
1171039,Valentin Vaala
147531,Steffen Haars
66124,Paul Wheeler
86439,Norton Virgien
122914,Ian Cofino
54441,James Ivory
524,Natalie Portman
29009,Ken Kwapis
17386,Laurent Cantet
124420,Dmitri Voronkov
1301726,Dan M. Kinem
72427,Alan Rudolph
116018,Matthew Barney
1301836,Osamu Minorikawa
69672,Christian Ford
6648,Ingmar Bergman
34692,Craig Bolotin
18910,Dick Clement
12123,Jesse Vint
544250,Martin Frič
37360,Henry Hathaway
92591,Peter Sullivan
233493,Fernando Arrabal
213457,Henning Carlsen
83467,William A. Graham
139351,Simon De Selva
933169,João Moreira Salles
28741,Michael Rymer
1094069,Ted Geoghegan
567267,Elise Pearlstein
1085792,Elizabeth Mims
54794,Rudolf Thome
3349,James B. Harris
229418,Valerio Zurlini
5655,Wes Anderson
138322,Victor Nunez
8741,Victor Sjöström
21588,Richard Crudo
72061,Frank Lloyd
550599,Koichi Ohata
1292889,Kim Hyung-joon
1271317,John Maloof
42274,Nick Hurran
2801,Andrzej Wajda
230071,Amos Kollek
96919,Christopher Munch
1048402,Bill Douglas
88441,Mansoor Khan
33883,Jack Arnold
1318326,Jacob Cooney
928386,Lisa Immordino Vreeland
12987,David Zucker
105650,Amol Palekar
19000,Wayne Kramer
208118,James Bogle
1008377,Dunia Ayaso
1531787,Jamie Donoughue
36805,Audrey Wells
102201,Yoshiyuki Kuroda
1201,Garry Marshall
35927,Alain Corneau
98202,Andreas Schnaas
525,Christopher Nolan
8574,Walter Salles
44645,Brendan Donnison
83275,Steven Jacobson
126125,Bill Plympton
4956,Bernardo Bertolucci
11448,Allen Hughes
997694,Germaine Dulac
121585,Raúl Ruiz
938146,Wladyslaw Starewicz
94403,F. Javier Gutiérrez
1078784,John Chapman
32427,W.S. Van Dyke
126774,Per Fly
121781,Risto Jarva
14838,James Bridges
67753,Mark L. Lester
550414,Rose Bosch
82800,Norman Taurog
549347,Terry Lennon
1255731,Junji Nishimura
101891,Gus Trikonis
1065353,Joseph Garner
73121,Gisaburō Sugii
1037092,Cristian Nemescu
104323,Jim McCullough Jr.
96001,John Kent Harrison
60207,Steve 'Spaz' Williams
1,George Lucas
74924,Mabrouk El Mechri
94208,Vincent Bal
23922,Chris Solimine
99884,Lawrence Huntington
24547,René Manzor
87670,Keith Truesdell
40863,Joe Swanberg
72609,Hisao Kurosawa
1001912,Anne-Sophie Birot
17051,James Franco
58603,Joel Bender
85670,Anurag Kashyap
1297617,Hajime Katoki
152214,John Dower
114379,Abhishek Chaubey
81220,Dante Lam
17087,Michael Moore
19236,Michael Schorr
51516,Steven Hilliard Stern
60261,Stan Winston
16988,Maurice Pialat
39058,Julien Duvivier
130051,Craig Moss
226493,Sandra Goldbacher
42741,Dominique Abel
144482,Ken Blancato
89388,Umberto Riccioni Carteni
931095,Marion Laine
3632,Richard Brooks
5216,Gus Van Sant
1322394,Tan Pin Pin
29530,Otis Turner
171042,Steve Cohen
26959,Samuel Fuller
77319,Jacob Cheung Chi-Leung
1161987,Colin Carter
50765,Chester Erskine
20638,Han Sanping
88164,Luigi Cozzi
1128442,Deniz Gamze Ergüven
149091,Joseph Anthony
1055221,Chris Hopewell
146924,Sergei Glezin
587376,Paula van der Oest
974,Dexter Fletcher
1429417,Joel Steege
586143,Hou Chi-jan
937342,Mark Hall
543568,Kim Jee-woon
589479,Bryan Poyser
84061,Daniel Barnz
593019,Kundan Shah
74298,Francis Glebas
1016403,Hope Perello
69991,Pen-Ek Ratanaruang
76981,Delmer Daves
59231,Joel David Moore
1799082,Vladimir Besedin
932609,Koji Yamamura
17465,Jacques Ouaniche
146225,Silvio Narizzano
42365,James Seale
1193920,Ken Liotti
98835,Georgiy Daneliya
125690,Mikio Naruse
7313,Steve Box
65026,Geoffrey Wright
56205,Atom Egoyan
58209,Rick Bota
46533,Walter Boos
144845,Matthieu Delaporte
1005696,Mani Haghighi
37021,Mike Elliott
589816,William T. Naud
56501,Michael Spierig
123970,Gábor Herendi
1107400,Chike Ozah
89216,Robert D. Webb
5602,David Lynch
1304659,Arman Gevorgyan
98132,Jim Wynorski
37852,George Hickenlooper
1747598,Birgit Grosskopf
61335,Peter Duncan
1156075,Ryan White
33026,Harold S. Bucquet
19842,José Luis Cuerda
69741,David M. Evans
1164012,Ricky Wood
14643,William A. Wellman
2053,Bill Paxton
1589168,Mark Jury
109537,Ralph Hemecker
1035829,Marcos Zurinaga
143285,Larisa Shepitko
131885,Ryan Piers Williams
104727,Maurice Elvey
98510,Junichi Mori
94562,James Colquhoun
107152,Gabriele Albanesi
171410,Timothy Wheeler
81328,Andrew Traucki
1110102,Michael Tiddes
71485,Joachim Lafosse
115893,Stanley Nelson
90204,José Mojica Marins
18250,Jon Avnet
221466,Filippos Tsitos
141713,Aleksandr Dovzhenko
38585,Marino Girolami
16745,Melville Shavelson
99496,Raymond De Felitta
40282,Philippe Martinez
81799,André De Toth
57132,Daniel Goldberg
488,Steven Spielberg
6818,Werner Herzog
91789,Sidney Salkow
127673,Mauro Lima
57641,Dino Risi
227520,Mauro Bolognini
262211,Paul Todisco
40402,Buzz Kulik
1184816,Morgan Matthews
90615,João Daniel Tikhomiroff
1037374,Nina Conti
70558,Mark Jones
1515064,Buz Alexander
932789,Ville Jankeri
74192,Stephen Fung
60962,Mike Clattenburg
176058,Marsh Lamore
1064461,Sandeep Sawant
46230,Nagisa Ōshima
190,Clint Eastwood
68359,Christian I. Nyby II
100734,Johannes Roberts
21305,Lloyd Bacon
1044541,Chukiat Sakveerakul
113671,Dharmesh Darshan
28671,Atiq Rahimi
82413,Jack Conway
1294527,HongSeon Kim
1287732,Feng Xiaogang
1058073,Christian Herrendoerfer
70055,Jack Gold
11151,Nick Cassavetes
1046090,Koji Fukada
1026374,Leonide Moguy
138795,Laurent Heynemann  
55251,Asif Kapadia
137179,Sandi Sissel
1893,Casey Affleck
1756857,Rick Barnes
1261723,Nicholas Dimitropoulos
52934,Nicholas Stoller
81437,Philippe Falardeau
1079295,Matti Kinnunen
235417,Karen Shakhnazarov
93288,Sarah Gavron
87191,Billy Kent
1280364,Sean Hanish
1470490,Jason Kovacsev
2239,Anthony Minghella
238137,Gerardo Naranjo
236005,Sergei Bobrov
1275388,Griffin Hammond
17871,John Hamburg
82725,Álex Pina
55152,Campbell Scott
129692,Bob Swaim
81165,Archie Mayo
43936,Kyle Schickner
11489,William Cameron Menzies
95510,Sujoy Ghosh
40542,Hector Babenco
238727,Kensaku Watanabe
80260,René Laloux
100131,Garson Kanin
47773,Paul Mazursky
106805,Sidney Miller
567561,François Armanet
35599,Christian James
83594,Nagesh Kukunoor
66731,Nick Morris
1030519,David Howard
69099,Dan Ireland
86659,Peter Glenville
1355324,Matt Thompson
1171056,Марика Бейку
1402971,Geoffrey Orthwein
97646,Joan Micklin Silver
5342,Mike Nichols
226662,František Vláčil
1297768,Quentin Marmier
93560,Paul Morrison
57982,Marco Petry
111481,Sophon Sakdaphisit
17812,Gregory Hoblit
115178,Kristoffer Tabori
252740,Leone Pompucci
1170591,Law Kei
247612,Robert Conway
8551,Gregory Cooke
8568,Daniel Filho
73962,Kristine Peterson
1045273,Jamie Pickup
122449,Steve James
237285,Leonid Kvinikhidze
1370847,Stephen Lance
111944,Bobby Roth
90661,Robert J. Rosenthal
76707,Stuart Acher
119624,Anna Biller
16566,George P. Cosmatos
230746,Rick Caine
16830,Boaz Davidson
144798,Simon Cellan Jones
101225,Bert I. Gordon
2710,James Cameron
80678,Tim Hodge
129825,Richard Jobson
109403,Jeffrey Friedman
72344,Asger Leth
1142171,Sebastián Lelio
3045,P.J. Hogan
939308,Joel DeMott
45996,Ryûhei Kitamura
137349,Miklós Jancsó
92005,Nikolaus Geyrhalter
2679,David Hackl
80307,Andy Cadiff
30310,James Hawes
56214,Nuri Bilge Ceylan
144008,Paul Wittenberger
121136,Zhang Meng
29226,Julian Jarrold
51851,Jake Kasdan
95293,Busby Berkeley
351901,Bill Jersey
8514,Robert Parrish
37513,Iván Zulueta
10367,John Waters
1090010,Guido Zurli
7406,Michael Steinberg
17633,Rob Marshall
239412,Aram Avakian
13294,Gene Kelly
583088,Clive Rees
1107494,Cynthia Wade
931693,Steven Rumbelow
101374,Gustav Machatý
74881,Rocco Urbisci
239794,Jamal Joseph
1067966,Harold L. Muller
25897,Javier Aguirre
15663,Joseph Sargent
1041669,Akira Takada
1703478,Papu Curotto
37770,Claude Autant-Lara
106537,Louis Pepe
60168,Emmanuel Goldstein
74152,Christine Jeffs
17242,Robert Schwartzman
150207,Jeffrey Hornaday
34611,Howard Zieff
102445,John Sayles
18635,Ted Post
83961,John R. Cherry III
56207,Philippe Garrel
1057623,Eun-kyung Jo
7190,Tom Mankiewicz
8029,Jimmy Hayward
1621717,Justin Salerian
150984,MLB Productions
2690,Peter Weir
959211,Michèle Ohayon
47373,Robert Alan Aurthur
1670068,Jason G. Butler
92129,Michael French
34934,Bruce Timm
111059,Anthony DiBlasi
139539,Jack Hannah
100054,Maurizio Lucidi
66605,Todd Solondz
52741,Philippe Kotlarski
1174668,Francesca Joseph
143079,Christian E. Christiansen
70100,Shinji Aramaki
551989,Nelson George
86978,Kei'ichi Sato
1288700,Collin Schiffli
1534549,Joel Moser
52405,Michael Hoffman
2798,Walter Ruttmann
40025,Özer Kiziltan
109829,Nick Rosen
66548,Paul Weiland
30008,Leo McCarey
238406,Michael Steiner
25735,Christian Duguay
562673,Cisco Henson
1284315,Frederick Baker
228867,Darragh Byrne
49214,William Dieterle
1128521,Antonio D'Ambrosio
95550,Avi Nesher
1377131,Stephen S. Campanelli
23393,Barbet Schroeder
2127,James Wan
20400,Tim Story
1294764,Hwang In-Ho
82518,Paul Ziller
510,Tim Burton
1095994,Ron Judkins
61877,James M. Hausler
125426,Lee Eon-hee
1191331,Donald Driver
1047318,Paul Sen
66088,Ronald F. Maxwell
5714,Carlos Saldanha
3111,Alexandre Rockwell
1070831,Padraig Reynolds
1496,Tod Browning
82335,Richard Glatzer
2355,Andrew Birkin
4275,Alain Chabat
42060,Sidney Franklin
37705,Granz Henman
67273,Roger Waters
39012,Peter Bogdanovich
1508129,Stephen Cognetti
101810,Benjamin Dickinson
543550,Julian Goldberger
1097571,Radhika Rao
89166,Noriaki Yuasa
592252,Anthony Pelissier
40280,Jean-Pierre Roux
1203057,Herz Frank
88970,Ralph Ziman
229568,Lisa Azuelos
1110610,Anthony Joseph Giunta
15219,Marc Abraham
70562,Luigi Magni
151116,David Devine
1263771,Mauricio Chernovetzky
210872,David Mackay
72113,Jonah Loop
78530,Fausto Brizzi
1140167,Paul Golding
97202,Kenji Mizoguchi
26784,Danny Lee Sau-Yin
34402,Edward Bernds
15378,Carol Reed
1617,James Schamus
116923,Trivikram Srinivas
148389,Mari Rantasila
59466,Jamie Babbit
224,David Cronenberg
61789,Johan Earl
119819,Anurag Basu
44726,Waris Hussein
78108,Isaac Florentine
99916,Herschell Gordon Lewis
932650,Peter Delpeut
1068143,Samuli Valkama
99667,Alexander Hall
223887,Audrey Brohy
77365,David Hollander
1266722,Tien-yu Fu
14860,Victor Saville
46307,Roy Rowland
1126234,Michael Elliott
4566,Alan Rickman
94220,Àlex Pastor
1049816,David Sampliner
545763,Marlen Khutsiyev
81045,Julien Maury
8636,Cecil B. DeMille
1404563,Aleksey Tsitsilin
237704,Rosshan Andrrews
1445666,Jake Hawkins
77733,Eric Meza
89766,Dylan Avery
17494,Dennis Dugan
933,William Nicholson
11154,Matt Ross
568406,Paul F. Ryan
32134,Charles Vidor
1325093,Daniel Lopatin
15657,Vincent McEveety
1202302,Andrea Pallaoro
39853,Val Guest
39474,Pasquale Squitieri
1191230,Alison Snowden
9855,Terence Young
100117,Francis Giacobetti
78188,Whit Stillman
64140,Sanaa Hamri
106964,Pat Williams
84956,Nana Patekar
77259,David Johndrow
554095,Chi Muoi Lo
5561,Antonio Margheriti
91397,Joe Eckardt
5026,Akira Kurosawa
1135710,Gabriel Mascaro
63709,Craig R. Baxley
20430,Radu Mihaileanu
72823,Kazuki Omori
84749,Jong-seok Yoon
127917,Matt Dorff
40263,Manuel Poirier
1365329,Lasse Keso
153669,Bernard Girard
100388,Naomi Foner Gyllenhaal
18574,Budd Boetticher
559196,Mathieu Peteul
1402247,Selim Azzazi
114352,Maciek Szczerbowski
19684,Bille August
10146,Jacques Tourneur
56714,Daisy von Scherler Mayer
224653,Kazuo Kuroki
1480864,Brandon Kimber
83524,Shinobu Yaguchi
86298,Michael Drumm
30632,Alain Jessua
40223,Joe Carnahan
13953,Edward F. Cline
86004,Joseph H. Lewis
22020,Barbara Kopple
584335,Daniel Burman
95501,Yasujirō Ozu
77441,Darren Grant
1037999,Jeremy Gillespie
20629,George Miller
80709,Kazuo Mori
18854,Martin Ritt
42016,Bernardo Ruiz
69597,Drew Barrymore
2087,Richard Fleischer
24248,Nigel Cole
571949,Florian Cossen
933719,Takeshi Mori
88142,Vipul Amrutlal Shah
1299144,Travis Baker
6201,Baz Luhrmann
1668442,Victor Köhler
51932,Neill Fearnley
1151864,Jillian Schlesinger
1276940,Bruce Branit
19896,Jessica Hausner
1496769,Omar Majeed
998534,Tomu Uchida
9054,Mervyn LeRoy
107668,Katsuhito Ishii
222298,Matti Kassila
17350,Kevin Macdonald
141511,Kern Konwiser
9108,Don Taylor
101528,Don Sharp
1318106,Jack Witikka
550482,Charles Eames
54767,Mika Kaurismäki
793,Luis Buñuel
1495578,Sören Hüper
86,Bruce Brown
66777,Bob Fosse
992858,Tapio Piirainen
238960,Jean Rouch
567595,Gulshat Omarova
82627,Roy Knyrim
1626260,Daria Sommers
30149,Mikael Salomon
550754,Gustaf Molander
235932,Alain Gomis
1108581,Leila Djansi
98631,Adam Wingard
1117989,Bakhyt Kilibayev
55476,Nicholas Hytner
53847,Özgür Yildirim
67792,Massimo Troisi
94169,John Berry
37362,Henry King
1078833,Kong Yeung
22239,Travis Zariwny
640,Chris Kentis
134856,Matt Harlock
1603476,Angela Boatwright
606500,Larry Yust
227851,Jonathan Kahn
3415,Jerry Zucker
1174367,Forugh Farrokhzad
1159715,Campbell X
143491,Gérard Lauzier
93975,Lewis Allen
81693,David S. Cass Sr.
7501,Ronald Neame
980124,Eduard Cortés
11454,George Bowers
62772,Adolfo Martínez Pérez
100362,Vito Trabucco
56396,Per Berglund
28898,Michael Radford
53120,James DeMonaco
12114,Michael Cimino
34021,Raúl Arévalo
233398,Robert O'Hara
56470,Javier Fesser
142297,Compton Bennett
6767,Larry Charles
1023419,Joseph J. Lawson
20660,Carlos Reygadas
122842,Rich Christiano
13680,Marc Caro
834,Otto Preminger
1404685,Bill Filipiak
79737,Yoshiyuki Tomino
19912,Ute Wieland
91623,Sean Grundy
46297,Jay Russell
95255,Davis Doi
1521909,Nick Gillespie
50583,Adam Rifkin
81252,Parkpoom Wongpoom
1034295,Kristín Björk Kristjánsdóttir
67781,Peter Kosminsky
100134,Götz Spielmann
50949,Alek Keshishian
931244,Jack Hulbert
1072337,Morris Engel
1018093,Noel M. Smith
240735,Antonio Negret
6884,Patty Jenkins
1364534,Juho Kuosmanen
50460,Michael Mayer
252668,Kevin Conner
14268,Massimo Dallamano
564818,Hua-Tao Teng
66857,Arthur Qwak
23572,Bill Haney
112028,George Roy
1454563,Aaron Hann
974699,Jonathan Darby
1566245,Livia Ungur
1123910,Anthony Barnao
129482,Tom Laughlin
11181,Kenneth Branagh
230201,Michèle Hozer
30252,Albert Lewin
184567,Andrew Bush
1163048,Manuel von Stürler
50739,Enzo G. Castellari
78012,François Girard
97774,Alfred E. Green
123909,Antonio Bido
142646,Juno Mak
88796,Sangeeth Sivan
68432,Jamie Linden
42319,Michael Karbelnikoff
2380,David Carson
110462,Woodsworth Donisthorpe
17784,John Irvin
14729,Laurence Harvey
931949,Sergei Mokritsky
18378,Herbert Ross
36778,Kai S. Pieck
1141766,Dash Shaw
1107939,Imogen Kimmel
124747,Pierre Coffin
120245,Daniel Stamm
225784,Alina Marazzi
1064,Crispin Glover
239678,Marek Nowicki
86671,Erast Garin
70854,Jean Delannoy
81964,Stijn Coninx
95972,Hans Petter Moland
1078794,Chris Petit
64998,Pauly Shore
150975,Hong Sang-soo
551640,Masami Ôbari
1318674,Alessio Rigo de Righi
128077,Claudio Giovannesi
36042,Rachel Ward
1063311,Jared Moshe
125090,Ernst Hofbauer
56570,Wolfgang Murnberger
73161,Frank Nissen
16214,Mario Van Peebles
231568,Abhinay Deo
207957,Andrew James
10707,Terry Jones
940800,David Hinton
296085,James Kirkwood
58614,SABU
31,Tom Hanks
116788,Darryl Roberts
932161,Albert Serra
1081135,Josh Mills
224884,Imanol Uribe
20665,Rachid Bouchareb
1368907,Mina Laamo
1755722,Mathieu Blanchys
1172858,Mahesh Kothare
119498,Joann Sfar
16828,Chris Evans
78180,Risto Topaloski
20789,Claude Sautet
114589,Ali Samadi Ahadi
143722,Garri Bardin
95329,Kevin Connor
1555020,Sean McCormack
1435013,Javier Muñoz
24882,Jacques Demy
15912,Stephen Gyllenhaal
1130484,Carl-Gustav Nykvist
15111,Jean-Claude Van Damme
19274,Seth Rogen
238433,Andrzej Munk
1140474,Marta Cunningham
112588,Kirby Dick
89914,Elliott Nugent
1166041,Miika Ullakko
1445741,Nancy Kelly
13265,Franklin J. Schaffner
939275,Paul Cox
98251,Sebastián Silva
110876,Rachel Goldenberg
29078,Rod Hardy
95723,Richard Wallace
34651,Peter Baldwin
1446636,Natalia Leite
1049134,Kim Han-min
63772,Rolfe Kanefsky
237952,David Muñoz
148347,Anastasia Pappas
1037989,Madeleine Olnek
33315,Richard Loncraine
10139,Leni Riefenstahl
18384,Joel Soisson
1094057,Hans Richter
1137536,Călin Peter Netzer
52779,Ryan Murphy
48507,Julia Reichert
59911,Daniele Luchetti
56059,Patrick Read Johnson
77362,Sheldon Wilson
6482,John Singleton
69946,Bud Yorkin
122779,Ioana Uricaru
124830,Lisa Barros D'Sa
20310,Takashi Shimizu
84714,Juan José Campanella
46366,Shusuke Kaneko
1610864,Stéphane Thibault
225140,Maurizio Nichetti
