movieId,movieName,movieDuration,movieBudget,movieReleaseDate
5002,Trio,91,0,10-10-1950
15239,Don't Call Me Son,82,0,07-20-2016
31273,You Can't Cheat an Honest Man,76,0,02-17-1939
149645,Adventureland,107,9500000,04-03-2009
73336,Primer,77,7000,10-08-2004
241593,My Lucky Star,114,0,09-17-2013
161915,Colossus of the Arena,98,0,09-12-1962
340881,Cinderella,74,2900000,03-04-1950
40154,Reefer Madness: The Movie Musical,109,0,04-16-2005
70259,The Woman in Green,68,0,07-27-1945
84567,Love and a Bullet,85,0,08-30-2002
42727,Assassin's Creed: Lineage,36,0,10-25-2009
104435,Justice League: The New Frontier,75,3500000,02-26-2008
30253,Stand,87,0,06-20-2014
32194,Enter the Void,161,13000000,05-05-2009
7506,Anni difficili,90,0,09-09-1948
118309,The Distinguished Citizen,118,0,09-08-2016
356334,Ratchet,114,0,09-12-1996
46658,The Evictors,92,0,04-17-1979
513,How to Hook Up Your Home Theater,6,0,12-21-2007
163202,LEGO DC Super Hero Girls: Brain Drain,0,0,08-30-2017
44814,Wait Until Dark,108,4000000,10-26-1967
8842,Don Quixote,73,0,01-01-1933
10024,Bad Taste,91,25710,12-01-1987
154399,Invasion of the Neptune Men,74,0,01-01-1961
76864,Boy Meets Girl,100,0,05-01-1984
70583,Droid Gunner,90,0,11-14-1995
886,The Cheap Detective,92,0,06-23-1978
9403,Nobody Will Speak of Us When We're Dead,104,0,09-16-1995
152792,Lifeguard,96,0,07-23-1976
58646,The Toxic Avenger,82,0,05-01-1984
170522,With Fire and Sword,175,0,02-08-1999
8324,Smiley's People,360,0,09-20-1982
26560,Buried Alive II,97,0,10-01-1997
60643,The Nun,57,0,09-29-2007
124680,Ice,130,0,10-15-1970
347033,About Scout,92,0,04-25-2015
55922,A Midwinter's Tale,99,0,12-01-1995
347757,The Fortune,88,0,05-20-1975
56309,Between Heaven and Hell,94,0,10-11-1956
13169,Women of the Prehistoric Planet,90,0,04-14-1966
27999,The Beehive,112,0,10-11-1982
43113,Late Bloomers,86,0,10-05-2006
328111,Comrade X,90,0,12-13-1940
327749,Harum Scarum,95,0,11-24-1965
26525,John Adams,501,0,03-16-2008
15212,Gridlocked,114,0,06-14-2016
316154,Night of the Sharks,85,0,01-01-1989
10135,Fire,108,0,09-06-1996
15801,A Borrowed Life,167,0,01-01-1994
31289,Maiko Haaaan!!!,120,0,06-16-2007
128990,Against the Ropes,106,39000000,02-20-2004
117120,My Sister's Keeper,109,30000000,06-26-2009
458961,Hands Up!,76,0,10-09-1981
10328,Tic Tac,96,0,10-31-1997
43768,Empty,82,0,01-25-2011
36956,The Cincinnati Kid,102,0,10-15-1965
137174,Private Parts,109,28000000,03-07-1997
40160,Devil's Knot,114,15000000,05-09-2013
43911,OPA!,100,0,11-13-2005
987,Asterix: The Mansions of the Gods,85,30000000,11-26-2014
182349,Fast Food Nation,116,0,05-16-2006
29336,Continental Divide,103,0,09-18-1981
52913,The Violent Men,96,0,01-26-1955
3,Broken English,92,0,09-09-1996
371647,Equity,100,0,07-29-2016
44238,Intern Academy,98,0,05-16-2004
320589,Worry Dolls,85,0,06-27-2016
209414,Carry on Admiral,79,0,05-14-1957
83090,The Baxter,91,0,04-24-2005
10017,The Killer Is Loose,73,0,03-02-1956
419428,The H-Man,87,0,06-24-1958
367492,The Secret Life of Pets,87,75000000,06-18-2016
278837,Wish You Well,100,0,10-19-2013
12723,Brewster McCloud,105,0,12-05-1970
126043,Species: The Awakening,98,3800000,10-02-2007
70322,The Bad Batch,119,6000000,06-23-2017
74457,Road House,114,15000000,05-19-1989
332742,What Doesn't Kill You,100,0,12-12-2008
85304,The Caiman,112,0,03-24-2006
68816,Cooking up dreams,75,0,10-01-2009
64900,The Facility,85,0,06-23-2012
190000,Preston Sturges: The Rise and Fall of an American Dreamer,75,0,07-02-1990
19995,Cocoon,117,0,06-21-1985
10603,Border Café,105,0,11-03-2005
76157,Come Undone,121,0,04-30-2010
111173,Marfa Girl,105,2000000,11-20-2012
40156,Meteor,107,0,10-19-1979
14442,A Letter from Death Row,89,0,11-17-1998
91410,The Front Page,105,4000000,12-01-1974
45522,Love Sick Love,83,0,11-15-2012
113670,The Cannibal Man,98,0,06-01-1973
49258,Little Italy,0,0,10-10-1978
233490,Shadows in Paradise,76,0,10-16-1986
18420,Mahana,103,0,09-01-2016
350,World of Glory,14,0,01-01-1991
49681,Mavis!,80,0,03-15-2015
42212,The Kiss,100,0,11-17-2004
81315,Saint Seiya: Evil Goddess Eris,46,0,07-18-1987
173897,The Wraith,93,2700000,11-21-1986
52208,Teli and Toli,77,0,09-01-2016
11318,Bana Adını Sor,0,0,03-13-2015
81633,I Am Steve McQueen,90,0,06-24-2014
38150,Inventing the Abbotts,110,0,04-04-1997
53500,Cartola - Música Para os Olhos,0,0,04-06-2007
55936,Gamera vs. Zigra,87,0,07-17-1971
111839,Redemption Road,91,0,08-26-2011
43028,Song of Lahore,82,0,11-13-2015
84442,John Lennon - Plastic Ono Band,52,0,04-29-2008
91961,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,130,0,12-19-1968
147726,I Can't Sleep,112,0,05-18-1994
60309,In the Shadow of the Machine,22,0,11-09-1928
27994,Avatar,162,237000000,12-10-2009
102517,George of the Jungle,92,55000000,07-15-1997
8860,Il bell'Antonio,99,0,03-04-1960
361131,Time Zero: The Last Year of Polaroid Film,93,0,04-28-2012
347847,Priest,98,0,01-01-1994
25707,Ella Enchanted,96,31000000,04-09-2004
37950,Kinetta,95,0,03-22-2005
12437,Castle Keep,105,0,10-01-1969
331781,To Fetch a Bike,17,0,01-01-1968
255546,Quill:  The Life of a Guide Dog,100,0,03-13-2004
53218,Underdog Kids,94,0,06-07-2015
256731,City of Industry,97,8000000,03-14-1997
55779,The Devil Wears Prada,109,35000000,06-30-2006
86726,Lost Embrace,99,0,03-14-2004
31713,Thank God It's Friday,89,0,05-19-1978
114503,The Doll,139,0,11-07-1968
16652,Resident Evil: The Final Chapter,107,40000000,12-23-2016
37460,Nude Nuns With Big Guns,90,0,09-24-2010
252063,The Madness of King George,107,0,12-28-1994
11950,Hospitalité,96,0,10-24-2010
98339,Heartless,114,0,11-21-2009
18141,Lomalla,85,0,12-01-2000
33668,Prisoner of the Mountains,99,0,03-15-1996
6643,Hemingway & Gellhorn,155,19500000,08-27-2012
53765,Victim,90,0,08-01-1961
36132,Oxygen,75,0,07-08-2009
124994,The Star Witness,68,0,08-22-1931
9482,A Message to Garcia,77,0,04-10-1936
34768,The Conspirator,122,25000000,09-10-2010
28602,Sgt. Kabukiman N.Y.P.D.,105,0,01-01-1991
9680,Sebastian Maniscalco: What's Wrong with People?,75,0,01-05-2012
42436,Metro,117,55000000,01-16-1997
40478,Hate Story 3,126,0,04-12-2015
87561,The Sand,84,0,08-28-2015
126442,Dot.Kill,87,0,03-08-2005
11595,Charlie St. Cloud,99,44000000,05-01-2010
31603,Underworld: Rise of the Lycans,92,35000000,01-22-2009
161460,Amy,128,0,07-03-2015
2655,Carmen Miranda: Bananas Is My Business,91,0,04-13-1995
98557,An Occurrence at Owl Creek Bridge,28,0,05-01-1962
4974,Bad Country,95,0,09-26-2014
54256,Final Destination 5,92,47000000,08-12-2011
364433,Under the Boardwalk: The Monopoly Story,88,0,03-04-2011
29071,The Narrow Margin,71,0,05-03-1952
326415,White Wilderness,72,0,08-12-1958
16636,Happily N'Ever After 2,75,0,03-24-2009
72465,Raavan,138,4500000,06-18-2010
389972,Dangerous Liaisons,248,0,08-26-2003
25893,Cannonball Run II,108,0,06-29-1984
266621,The Samaritan,90,12000000,03-02-2012
59196,The Elementary School,100,0,08-01-1991
329227,Designing Woman,118,0,05-16-1957
11210,The Unforgiven,125,0,01-01-1960
4627,Mr. Jealousy,105,0,09-11-1997
97430,Samson & Sally,63,0,01-01-1984
38759,Flame of My Love,96,0,02-13-1949
8270,Judge Dredd,96,90000000,06-30-1995
443297,The Honeymoon Machine,87,0,08-16-1961
10649,Zombie Wars,80,0,11-10-2006
115553,Uncle Sam,89,0,07-04-1997
49218,Natale in crociera,0,0,12-14-2007
72985,Baby Doll,114,0,12-18-1956
79280,A Song of Love,26,0,01-01-1950
84323,Alter Egos,80,0,07-20-2012
250558,Another 48 Hrs.,95,38000000,06-08-1990
114521,The Formula,117,0,01-01-1980
139408,You Can't Win 'Em All,97,0,07-23-1970
253112,What Lies Beneath,130,100000000,07-21-2000
147886,Dysfunctional Friends,101,1800000,02-03-2012
283350,Five Times Two,90,0,09-01-2004
41682,Rang Birangi,175,0,04-23-1983
48935,They Call Me Jeeg Robot,112,1900000,05-12-2015
287703,The Undead,71,70000,03-01-1957
13337,Headless,86,0,02-28-2015
36785,Spellbound,97,0,11-13-2002
31214,Private Lessons,105,0,02-04-2008
126423,What a Wonderful Family!,108,0,03-16-2016
116764,The Seven Little Foys,93,0,09-30-1955
2098,Love Hotel,90,0,04-26-2014
49456,Lost Boys of Sudan,87,0,04-24-2003
72211,Mi Amigo Hugo,0,0,03-05-2014
20211,Robinson Crusoe,92,0,06-11-1997
43001,Krabat and the Legend of the Satanic Mill,120,8000000,09-07-2008
174326,The Man with the Iron Fists,96,15000000,11-02-2012
339928,The Saga of Gosta Berling,183,0,03-09-1924
45671,The Lookout,99,16000000,03-09-2007
95560,Moontrap: Target Earth,81,0,02-07-2017
378607,The Enforcer,96,9000000,12-20-1976
402193,The First Movie,76,0,12-14-2009
41847,The Trouble with Dee Dee,81,0,10-16-2005
57218,Grandmother,110,0,09-23-2009
11211,Sweet Lies,115,0,12-17-2008
260883,Price Check,92,0,11-16-2012
50562,Water Damage,98,0,07-30-1999
15489,Artie Shaw: Time Is All You've Got,114,0,01-01-1986
68163,The Stars Fell on Henrietta,109,0,09-15-1995
289394,Sheila Levine is Dead and Living in New York,113,0,12-01-1975
253484,The Great Sinner,110,0,06-29-1949
300302,Before We Go,89,0,09-11-2014
166221,Christopher Columbus: The Discovery,120,40000000,08-21-1992
57186,Viuuulentemente mia,0,0,03-15-1982
23830,Café. Waiting. Love,119,0,08-15-2014
57597,Broken English,97,2000000,01-01-2007
51303,The Dependent,87,0,01-01-1969
78224,Stay as You Are,109,0,09-14-1978
158443,A Poem is a Naked Person,96,0,01-01-1974
329750,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues,88,0,02-25-1972
12808,Viva Las Vegas,85,0,05-20-1964
38326,Love and Anger,102,0,05-29-1969
182873,The Adventures of Buratino,67,0,12-31-1959
153397,Robin Williams: Live on Broadway,99,0,07-14-2002
5677,Sundays and Cybele,110,0,11-12-1962
51962,A Birder's Guide to Everything,86,0,04-21-2013
12489,Once I Was a Beehive,119,0,08-14-2015
39262,Rough Magic,100,0,09-07-1995
315057,The Monster Walks,60,0,02-10-1932
99236,The House,90,0,01-20-2016
4916,Night Guards,0,3800000,08-01-2016
222220,Strip Search,120,0,04-27-2004
242661,Bal-Can-Can,89,0,10-11-2005
349138,Bring It On: All or Nothing,99,0,08-08-2006
146837,Silence the Witness,100,0,05-15-1974
106194,Porn Star: The Legend of Ron Jeremy,80,0,01-01-2001
86576,Snow Day,89,0,02-11-2000
193309,The Hidden II,91,0,09-06-1993
100923,Houdini,210,0,09-01-2014
25926,1 Chance 2 Dance,90,0,01-21-2014
26153,Comedy Central Roast of James Franco,70,0,09-02-2013
373476,Teresa's Tattoo,88,0,03-15-1994
196867,Skinning,97,500000,10-06-2010
2270,Last Night,90,7000000,05-11-2010
36704,Xtro 3: Watch the Skies,97,0,11-14-1995
54660,Spite Marriage,76,0,03-24-1929
139272,Certain Prey,89,0,11-06-2011
297956,Linda and Abilene,94,0,09-01-1969
237433,(Dis)Honesty: The Truth About Lies,90,0,05-22-2015
37843,Nina's Heavenly Delights,94,0,09-28-2006
8219,Yuri's Day,137,0,08-12-2008
24745,Green Street Hooligans: Underground,90,0,01-01-2013
440642,Restless,180,0,12-07-2012
63437,Trancers,77,400000,11-07-1984
25803,My Good Enemy,88,0,06-03-2010
254277,Gridlock'd,91,0,01-29-1997
38721,The Mummy's Shroud,90,0,03-15-1967
371560,Headfirst,94,0,12-26-2014
116649,Panama Hattie,79,0,09-01-1942
445224,Guilty as Sin,107,0,06-04-1993
15102,Shooting Stars,103,0,02-06-1928
751,Not My Day,110,0,01-16-2014
12656,Ludo,90,0,07-17-2015
42738,Jim Jefferies: Fully Functional,60,0,10-30-2012
10451,Bergman Island,85,0,04-08-2004
269246,Paap,115,0,12-20-2003
673,Mississippi Damned,120,0,01-16-2009
257200,Way of Blue Sky,102,0,09-17-2005
1402,Mind Meld: Secrets Behind the Voyage of a Lifetime,75,0,11-06-2001
83232,God Tussi Great Ho,152,0,08-15-2008
20842,Complete Unknown,90,0,08-26-2016
6391,Annie,119,65000000,12-19-2014
74008,Stardust,127,70000000,08-09-2007
433244,In Society,75,0,08-16-1944
81829,Paternity,94,0,10-02-1981
196918,A Long Story,0,0,10-12-2012
38868,Dansen op de vulkaan,83,0,10-30-2014
28415,Paris in Spring,82,0,05-27-1935
94639,Blood Beach,92,2000000,09-01-1980
57757,Labyrinth of Passion,100,0,09-29-1982
394661,Sweeney Todd: The Demon Barber of Fleet Street,140,0,09-12-1982
68437,The Spacewalker,140,7075038,04-12-2017
13925,Telling Lies In America,101,0,08-02-1997
2444,Amal,101,0,09-13-2007
37204,Pixadores,93,0,02-01-2014
456187,Wife vs. Secretary,88,0,02-28-1936
10449,The Eyes of My Mother,76,0,12-02-2016
16090,What Is This Film Called Love?,77,0,06-26-2012
168261,Extraordinary Mission,117,0,03-31-2017
81684,Endgame,109,22000000,01-18-2009
258126,Murder at the Gallop,81,0,01-01-1963
55343,Feeling Minnesota,99,0,09-13-1996
310133,Scorpio,114,0,04-10-1973
179267,Eat Drink Man Woman,123,0,08-03-1994
414827,Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,1,0,04-19-2014
225760,Harry Potter and the Prisoner of Azkaban,141,130000000,05-31-2004
99008,The Conquerors,96,0,09-25-2013
4443,The Pursuit of Happyness,117,55000000,12-14-2006
455368,Portrait of Jason,105,0,09-29-1967
52734,Children Shouldn't Play with Dead Things,87,70000,02-28-1973
64802,Jellyfish,82,1800000,05-05-2007
145221,Undocumented,96,0,09-14-2010
47737,Clinical,104,0,01-13-2017
12924,Bulldog Drummond,90,550000,05-02-1929
182131,The Sex of the Stars,0,0,05-26-1993
16277,A Decade Under the Influence,152,0,04-25-2003
251053,The Yakuza,112,0,12-21-1974
325803,José & Pilar,117,0,10-18-2010
9929,The Sannikov Land,90,0,10-01-1973
48646,Sacrifice,91,0,04-29-2016
125759,Svart Lucia,114,0,12-11-1992
408435,Luxo Jr.,2,0,08-17-1986
15258,The Red Squirrel,114,0,04-21-1993
332543,Summer Magic,110,0,07-07-1963
14938,King Charles III,89,0,05-10-2017
81949,When a Man Loves a Woman,126,0,04-29-1994
147722,The Blue Dahlia,96,0,04-19-1946
18557,Shadow of the Holy Book,90,0,11-24-2007
8935,The Gruffalo's Child,26,0,12-25-2011
148033,HalloHallo,98,0,02-07-2014
38716,Overlord,83,0,07-01-1975
348631,Cop Car,86,0,08-07-2015
1978,Jay And Silent Bob's Super Groovy Cartoon Movie,63,0,04-20-2013
378477,Siccin 3: Cürmü Ask,87,0,09-02-2016
42687,Lulu,75,0,12-07-2005
11321,Hillbillys in a Haunted House,86,0,05-01-1967
82622,Nuits rouges,104,0,11-20-1974
17421,David Lean and His Dedicated Maniacs,29,0,10-03-2009
151069,Hard to Hold,93,0,06-29-1984
185273,Love! Valour! Compassion!,108,2000000,05-16-1997
46343,Monsters: Dark Continent,119,0,10-09-2014
166624,Gold,120,0,06-08-1974
72447,The Place Promised in Our Early Days,91,0,11-20-2004
35113,Little Witch Academia,26,480000,03-02-2013
395767,Skirt Day,88,0,11-09-2008
185949,Washington Heights,89,0,05-22-2002
334,Oct-01,149,2,10-01-2014
74225,Asterix and Cleopatra,72,0,12-16-1968
161602,Androcles and the Lion,98,0,12-01-1952
163924,A Soldier's Sweetheart,112,0,06-09-1998
16284,Sami Blood,110,0,01-20-2017
41283,The Aristocrats,89,0,01-01-2005
301325,A Genius Leaves the Hood - The Unauthorized Story of Jay Z,0,0,03-21-2014
138752,The Alibi,90,0,01-12-2006
52666,An Unforgettable Summer,82,0,05-15-1994
366551,This Is My Affair,100,0,05-28-1937
87737,Acolytes,91,0,09-20-2008
5646,Parking,112,0,05-23-2008
15148,Dottie Gets Spanked,30,0,09-17-1993
338930,Rebecca of Sunnybrook Farm,80,0,03-18-1938
40214,Gourmet Detective: A Healthy Place to Die,84,0,08-02-2015
87093,Stage Fright,110,0,02-23-1950
71721,Metrobranding,92,0,02-21-2010
197950,Where Were You When the Lights Went Out?,89,0,01-01-1968
48139,Seven Pounds,123,55000000,12-18-2008
82115,Violet Tendencies,99,0,04-24-2010
56085,G.I. Joe: The Movie,93,0,08-01-1987
290862,Whiskey School,88,0,09-11-2005
280422,Bowery Battalion,69,0,01-24-1951
159095,Oktapodi,3,0,01-01-2007
38875,Treading Water,92,4700000,09-13-2013
259838,The Last Run,95,0,07-07-1971
27548,I Want You,87,0,02-15-1998
92691,Scribe,88,0,01-11-2017
85184,The Pied Piper,90,0,12-27-1972
14297,Magnolia,188,37000000,12-08-1999
288778,Killer Party,91,0,05-09-1986
89861,Calling Bulldog Drummond,80,0,12-14-1951
125513,Invasion,123,0,10-18-1969
36229,Ice Cold in Alex,124,0,06-24-1958
10107,Faster,98,24000000,11-23-2010
238713,#Horror,90,1500000,11-20-2015
31409,Return to Reason,3,0,09-06-1923
5968,The Debt,106,0,11-19-1999
128779,Krampus: The Reckoning,90,0,11-03-2015
359325,Autoerotic,72,0,07-22-2011
89800,Wild Gals of the Naked West,65,0,05-09-1962
367551,Man in the Chair,107,0,01-27-2007
151509,Loham,129,1050255,08-20-2015
139406,Tarzan's Secret Treasure,81,0,12-01-1941
319090,Big Eyes,105,10000000,12-24-2014
33998,Il Capitano: A Swedish Requiem,110,0,11-15-1991
347969,The Connection,135,26000000,12-03-2014
256273,El Sur,95,0,05-18-1983
47620,Skew,83,0,04-19-2011
245597,Camouflage,98,0,01-09-2001
47365,Man for a Day,96,0,07-19-2012
8884,All at Once,0,750000,06-05-2014
44562,In Fear,85,0,04-03-2013
985,Senność,0,0,10-17-2008
39177,Journey to the Safest Place on Earth,100,0,10-10-2013
139300,Slime City,85,50000,05-13-1988
84956,Without Memory,75,0,12-28-1996
263115,Nightmares,90,0,10-30-1980
28775,Root of All Evil?,93,0,01-09-2006
378813,Runoff,90,0,06-26-2015
78507,Stiff Upper Lips,99,0,06-12-1998
10089,Slayers Premium,30,0,12-22-2001
48313,3° kälter,104,0,03-16-2006
219674,Firehouse Dog,111,0,04-04-2007
203071,Spy,120,65000000,05-06-2015
28665,The Smiling Lieutenant,93,0,08-01-1931
79700,The Woman in Red,87,25300000,08-15-1984
229353,Le Joli Mai,165,0,06-01-1963
68827,Distractions,85,0,09-11-2015
1577,Harmful Insect,92,0,03-16-2001
42798,American Hero,86,0,12-11-2015
371442,Trapped in the Closet: Chapters 23-33,45,750000,11-23-2012
39037,Radio Free Albemuth,110,3600000,01-01-2010
11778,The Chinese Mayor,89,0,03-06-2015
6488,A Monkey in Winter,105,0,05-11-1962
342850,The Ridiculous 6,119,60000000,12-11-2015
347697,The Fluffy Movie,101,0,07-25-2014
276578,Poison,85,250000,04-05-1991
12493,Steal My Heart,115,0,12-18-2013
140648,Stormheart,95,0,08-01-2008
29797,Franklyn,98,12000000,10-16-2008
12145,Ed and His Dead Mother,93,0,06-04-1993
14671,Eraserhead,89,10000,03-19-1977
78239,Artemisia,98,0,09-10-1997
148175,Ticket to Vegas,92,0,01-24-2013
834,Warning Shadows,90,0,10-16-1923
106669,Logan,137,97000000,02-28-2017
9358,The Neanderthal Man,78,0,06-19-1953
43390,Aloys,90,0,03-31-2016
10401,Spies,145,0,03-22-1928
372058,Evil Bong,86,0,10-31-2006
37022,Tag: The Assassination Game,90,0,04-20-1982
63764,Euro Trapped,103,0,02-28-2013
292533,Labyrinth of Flames,0,0,09-25-2000
291006,Fame,107,0,01-01-2009
8536,RUSH: Time Machine,151,0,11-08-2011
55584,No Más,79,0,10-15-2013
281085,She Does Not Drink Smoke or Flirts but She Talks,0,0,04-17-1970
29960,Resident Evil: Apocalypse,94,45000000,09-10-2004
64458,A New Kind of Love,110,0,10-10-1963
56366,Bad Roomies,93,0,12-01-2015
16729,The Good Guy,90,3200000,04-25-2009
385581,The Deer Hunter,183,15000000,12-08-1978
49943,Arachnophobia,103,31000000,08-09-1990
24432,The Prince of Chess,50,0,03-19-2005
330483,Alice in Earnestland,87,0,08-13-2015
44297,The Good Sister,84,0,05-10-2014
19933,High and Low,142,0,03-01-1963
30599,City on Fire,106,0,07-11-1979
26932,Ed Gein: The Butcher of Plainfield,90,1500000,03-06-2007
91556,Fierce Creatures,93,0,01-24-1997
43837,Summer School,97,0,07-22-1987
14210,Full Eclipse,93,0,11-27-1993
148833,Young Again,120,0,05-11-1986
11048,Underworld: Evolution,106,50000000,01-12-2006
311627,Never Travel on a One Way Ticket,87,0,10-27-1987
43525,Final Destination 2,90,26000000,01-31-2003
157058,Summer Stock,108,0,08-31-1950
43790,The Girl on the Bridge,90,0,03-31-1999
15661,Your Name.,106,0,08-26-2016
11790,Saved by the Bell: Hawaiian Style,92,0,11-27-1992
713,Devil in the Flesh,110,0,09-22-1947
250578,Women's Prison,106,0,10-06-2002
43605,The Price We Pay,93,0,09-05-2014
26815,Superman II,127,54000000,12-04-1980
24060,Asphalt,93,0,03-12-1929
2261,A Boy Called Hate,0,0,05-22-1996
20196,Vampire Circus,87,0,04-30-1972
30428,Bed & Breakfast,89,0,12-10-2010
32707,Drama of Jealousy,105,0,04-30-1970
2982,Don't Move,125,0,03-12-2004
155852,The Brainwashing of My Dad,90,0,07-29-2015
65207,Sisters,83,0,05-10-2001
50942,Doogal,85,0,02-24-2006
31742,The Choice,111,10000000,02-04-2016
106049,Besieged,93,0,09-14-1998
89825,The Brave Little Toaster,90,2000000,07-09-1987
43254,Kobe Doin' Work,83,0,05-16-2009
53798,The Island of Dr. Moreau,99,0,07-13-1977
11902,Heartbreakers,98,0,09-28-1984
136627,Union Pacific,135,0,05-05-1939
381063,Nightmare City 2035,0,0,01-01-2007
41496,Last Resort,84,0,03-31-1986
11820,The Knock Out Cop,110,0,10-25-1973
30285,Pilot Error,113,0,11-13-2014
80241,In This Our Life,97,0,05-16-1942
97006,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,80,0,01-14-2013
22749,Babes on Broadway,118,0,12-31-1941
28001,Noise,92,0,05-09-2008
34875,Peter's Friends,101,0,09-18-1992
77878,The Piano,121,7000000,05-19-1993
351964,Leave the World Behind,90,750000,03-12-2014
2502,Treasure Island,103,0,08-17-1934
5845,Rocket Singh: Salesman of the Year,156,1250000,12-11-2009
8069,Darfur Now,98,0,09-09-2007
54272,Wattstax,98,0,02-04-1973
10869,Mac and Me,95,0,08-12-1988
